2022-02-07 153903
TX1 = 758000000.0 TX1 = 783000000.0 RX1 = 730500000.0 RX2 = 725500000.0
Rx_Gain = 151.4

TX1 OFF, TX2 OFF
Time                          RxTemp              A_RX1               A_RX2               B_RX1               B_RX2               
2022-02-07 15:44:45           29.5                -82.19              -84.02              -72.27              -75.11              
2022-02-07 15:44:46           29.5                -82.18              -84.02              -72.27              -75.11              
2022-02-07 15:44:46           29.5                -82.18              -84.02              -72.27              -75.11              
2022-02-07 15:44:47           29.5                -82.2               -84.03              -72.27              -75.11              
2022-02-07 15:44:47           29.5                -82.17              -84.01              -72.28              -75.11              
2022-02-07 15:44:48           29.5                -82.19              -84.03              -72.27              -75.11              
2022-02-07 15:44:48           29.5                -82.19              -84.03              -72.28              -75.11              
2022-02-07 15:44:49           29.5                -82.17              -84.02              -72.27              -75.11              
2022-02-07 15:44:49           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:50           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:51           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:51           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:52           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:52           29.5                -82.17              -84.01              -72.28              -75.11              
2022-02-07 15:44:53           29.5                -82.15              -84.0               -72.28              -75.12              
2022-02-07 15:44:53           29.5                -82.18              -84.01              -72.28              -75.12              
2022-02-07 15:44:54           29.5                -82.16              -84.0               -72.28              -75.12              
2022-02-07 15:44:54           29.5                -82.18              -84.02              -72.28              -75.11              
2022-02-07 15:44:55           29.5                -82.19              -84.01              -72.27              -75.11              
2022-02-07 15:44:56           29.5                -82.19              -84.01              -72.27              -75.11              
2022-02-07 15:44:56           29.5                -82.21              -84.03              -72.28              -75.11              
2022-02-07 15:44:57           29.5                -82.21              -84.03              -72.28              -75.11              
2022-02-07 15:44:57           29.5                -82.21              -84.02              -72.28              -75.11              
2022-02-07 15:44:58           29.5                -82.24              -84.05              -72.28              -75.12              
2022-02-07 15:44:58           29.5                -82.22              -84.04              -72.28              -75.11              
2022-02-07 15:44:59           29.5                -82.23              -84.04              -72.28              -75.11              
2022-02-07 15:44:59           29.5                -82.21              -84.03              -72.27              -75.11              
2022-02-07 15:45:00           29.5                -82.21              -84.03              -72.28              -75.11              
2022-02-07 15:45:01           29.5                -82.24              -84.04              -72.28              -75.11              
2022-02-07 15:45:01           29.5                -82.25              -84.05              -72.28              -75.11              
2022-02-07 15:45:02           29.5                -82.24              -84.04              -72.27              -75.11              
2022-02-07 15:45:02           29.5                -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:03           29.5                -82.24              -84.04              -72.28              -75.11              
2022-02-07 15:45:04           29.5                -82.23              -84.04              -72.27              -75.11              
2022-02-07 15:45:04           29.5                -82.23              -84.03              -72.27              -75.1               
2022-02-07 15:45:05           29.5                -82.25              -84.04              -72.27              -75.11              
2022-02-07 15:45:05           29.5                -82.24              -84.04              -72.27              -75.11              
2022-02-07 15:45:06           29.5                -82.22              -84.02              -72.27              -75.11              
2022-02-07 15:45:07           29.5                -82.23              -84.02              -72.27              -75.1               
2022-02-07 15:45:07           29.5                -82.22              -84.02              -72.27              -75.11              
2022-02-07 15:45:08           29.5                -82.21              -84.01              -72.27              -75.1               
2022-02-07 15:45:08           29.5                -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:09           29.5                -82.23              -84.03              -72.27              -75.11              
2022-02-07 15:45:09           29.5                -82.23              -84.03              -72.27              -75.1               
2022-02-07 15:45:10           29.5                -82.25              -84.04              -72.27              -75.11              
2022-02-07 15:45:11           29.5                -82.25              -84.03              -72.28              -75.11              
2022-02-07 15:45:11           29.5                -82.24              -84.03              -72.27              -75.11              
2022-02-07 15:45:12           29.5                -82.24              -84.04              -72.27              -75.11              
2022-02-07 15:45:12           29.5                -82.27              -84.05              -72.27              -75.11              
2022-02-07 15:45:13           29.5                -82.26              -84.05              -72.27              -75.11              
2022-02-07 15:45:13           29.5                -82.25              -84.04              -72.28              -75.11              
2022-02-07 15:45:14           29.5                -82.23              -84.02              -72.27              -75.11              
2022-02-07 15:45:14           29.5                -82.24              -84.03              -72.28              -75.11              
2022-02-07 15:45:15           29.5                -82.24              -84.03              -72.27              -75.1               
2022-02-07 15:45:16           29.5                -82.26              -84.05              -72.27              -75.11              
2022-02-07 15:45:16           29.5                -82.26              -84.04              -72.27              -75.1               
2022-02-07 15:45:17           29.5                -82.24              -84.02              -72.27              -75.11              
2022-02-07 15:45:17           29.5                -82.26              -84.03              -72.27              -75.11              
2022-02-07 15:45:18           29.5                -82.25              -84.03              -72.27              -75.1               
2022-02-07 15:45:18           29.5                -82.23              -84.03              -72.27              -75.1               
2022-02-07 15:45:19           29.5                -82.25              -84.04              -72.27              -75.11              
2022-02-07 15:45:19           29.5                -82.24              -84.03              -72.27              -75.11              
2022-02-07 15:45:20           29.5                -82.26              -84.05              -72.27              -75.1               
2022-02-07 15:45:21           29.5                -82.24              -84.03              -72.27              -75.1               
2022-02-07 15:45:21           29.5                -82.23              -84.04              -72.27              -75.1               
2022-02-07 15:45:22           29.5                -82.24              -84.04              -72.27              -75.1               
2022-02-07 15:45:22           29.5                -82.26              -84.05              -72.27              -75.11              
2022-02-07 15:45:23           29.5                -82.28              -84.07              -72.27              -75.11              
2022-02-07 15:45:23           29.5                -82.29              -84.06              -72.27              -75.11              
2022-02-07 15:45:24           29.5                -82.28              -84.06              -72.27              -75.11              
